-107.03750000001 37.412500000001 2829
-107.02083333335 37.412500000001 3030
-107.58750000001 37.429166666668 2891
-107.57083333335 37.429166666668 2605
-107.05416666668 37.429166666668 3328
-107.03750000001 37.429166666668 2926
-107.02083333335 37.429166666668 3048
-107.58750000001 37.445833333334 3060
-107.57083333335 37.445833333334 2649
-107.48750000001 37.445833333334 2865
-107.08750000001 37.445833333334 3039
-107.07083333335 37.445833333334 3555
-107.05416666668 37.445833333334 3420
-107.03750000001 37.445833333334 3059
-107.02083333335 37.445833333334 3314
-107.00416666668 37.445833333334 3360
-106.98750000001 37.445833333334 3024
-106.97083333335 37.445833333334 3081
-107.68750000001 37.462500000001 2727
-107.60416666668 37.462500000001 3477
-107.58750000001 37.462500000001 3137
-107.57083333335 37.462500000001 2686
-107.45416666668 37.462500000001 2690
-107.43750000001 37.462500000001 2902
-107.42083333335 37.462500000001 3247
-107.07083333335 37.462500000001 3226
-107.05416666668 37.462500000001 3474
-107.03750000001 37.462500000001 3351
-107.02083333335 37.462500000001 3622
-107.00416666668 37.462500000001 3269
-106.98750000001 37.462500000001 3596
-106.97083333335 37.462500000001 3436
-106.95416666668 37.462500000001 3210
-107.68750000001 37.479166666668 3014
-107.67083333335 37.479166666668 2684
-107.60416666668 37.479166666668 3407
-107.58750000001 37.479166666668 3169
-107.57083333335 37.479166666668 2944
-107.55416666668 37.479166666668 2534
-107.53750000001 37.479166666668 2653
-107.47083333335 37.479166666668 3139
-107.45416666668 37.479166666668 2721
-107.43750000001 37.479166666668 2682
-107.42083333335 37.479166666668 3392
-107.40416666668 37.479166666668 3449
-107.07083333335 37.479166666668 3350
-107.05416666668 37.479166666668 3694
-107.03750000001 37.479166666668 3665
-107.02083333335 37.479166666668 3474
-107.00416666668 37.479166666668 3327
-106.98750000001 37.479166666668 3657
-106.97083333335 37.479166666668 3533
-106.95416666668 37.479166666668 3169
-106.93750000001 37.479166666668 2832
-106.92083333335 37.479166666668 2865
-106.90416666668 37.479166666668 3654
-106.88750000001 37.479166666668 3243
-107.67083333335 37.495833333334 3077
-107.65416666668 37.495833333334 3048
-107.63750000001 37.495833333334 3379
-107.62083333335 37.495833333334 3527
-107.60416666668 37.495833333334 3718
-107.58750000001 37.495833333334 3588
-107.57083333335 37.495833333334 3104
-107.55416666668 37.495833333334 2682
-107.53750000001 37.495833333334 2526
-107.45416666668 37.495833333334 3328
-107.43750000001 37.495833333334 2521
-107.42083333335 37.495833333334 2682
-107.40416666668 37.495833333334 3366
-107.38750000001 37.495833333334 3459
-107.12083333335 37.495833333334 3273
-107.10416666668 37.495833333334 3311
-107.08750000001 37.495833333334 2836
-107.07083333335 37.495833333334 3271
-107.05416666668 37.495833333334 3414
-107.03750000001 37.495833333334 3469
-107.02083333335 37.495833333334 3730
-107.00416666668 37.495833333334 3415
-106.98750000001 37.495833333334 3279
-106.97083333335 37.495833333334 3169
-106.95416666668 37.495833333334 3169
-106.93750000001 37.495833333334 2681
-106.92083333335 37.495833333334 3230
-106.90416666668 37.495833333334 3593
-106.88750000001 37.495833333334 3587
-106.87083333335 37.495833333334 3457
-106.85416666668 37.495833333334 3473
-107.67083333335 37.512500000001 3210
-107.65416666668 37.512500000001 3092
-107.63750000001 37.512500000001 3102
-107.62083333335 37.512500000001 3468
-107.60416666668 37.512500000001 3669
-107.58750000001 37.512500000001 3595
-107.57083333335 37.512500000001 3337
-107.55416666668 37.512500000001 2976
-107.53750000001 37.512500000001 2683
-107.52083333335 37.512500000001 3062
-107.48750000001 37.512500000001 3432
-107.47083333335 37.512500000001 3312
-107.45416666668 37.512500000001 3134
-107.43750000001 37.512500000001 2913
-107.42083333335 37.512500000001 2935
-107.40416666668 37.512500000001 2797
