-116.83750000001 45.104166666685 1492
-116.82083333334 45.104166666685 1160
-116.80416666668 45.104166666685 1035
-116.82083333334 45.120833333351 1098
-116.80416666668 45.120833333351 1007
-116.78750000001 45.120833333351 807
-116.77083333334 45.120833333351 974
-116.75416666668 45.120833333351 548
-116.82083333334 45.137500000018 1275
-116.80416666668 45.137500000018 1341
-116.78750000001 45.137500000018 1356
-116.77083333334 45.137500000018 1182
-116.75416666668 45.137500000018 804
-116.80416666668 45.154166666685 1238
-116.78750000001 45.154166666685 1588
-116.77083333334 45.154166666685 1574
-116.75416666668 45.154166666685 1170
-116.73750000001 45.154166666685 905
-116.58750000001 45.154166666685 2316
-116.57083333334 45.154166666685 2059
-116.78750000001 45.170833333351 1618
-116.75416666668 45.170833333351 1342
-116.73750000001 45.170833333351 1005
-116.60416666668 45.170833333351 1778
-116.58750000001 45.170833333351 1829
-116.57083333334 45.170833333351 2328
-116.75416666668 45.187500000018 1523
-116.73750000001 45.187500000018 1220
-116.72083333334 45.187500000018 633
-116.60416666668 45.187500000018 2120
-116.58750000001 45.187500000018 2376
-116.75416666668 45.204166666685 1322
-116.73750000001 45.204166666685 1082
-116.72083333334 45.204166666685 867
-116.60416666668 45.204166666685 2378
-116.58750000001 45.204166666685 2376
-116.57083333334 45.204166666685 2151
-116.55416666668 45.204166666685 2255
-116.53750000001 45.204166666685 2154
-116.75416666668 45.220833333351 1679
-116.73750000001 45.220833333351 1630
-116.72083333334 45.220833333351 1085
-116.62083333334 45.220833333351 2063
-116.60416666668 45.220833333351 2438
-116.58750000001 45.220833333351 2110
-116.57083333334 45.220833333351 2071
-116.55416666668 45.220833333351 2512
-116.53750000001 45.220833333351 2413
-116.75416666668 45.237500000018 1482
-116.73750000001 45.237500000018 906
-116.72083333334 45.237500000018 817
-116.62083333334 45.237500000018 1807
-116.60416666668 45.237500000018 2214
-116.58750000001 45.237500000018 1836
-116.57083333334 45.237500000018 2185
-116.55416666668 45.237500000018 2288
-116.53750000001 45.237500000018 2435
-116.73750000001 45.254166666685 1422
-116.72083333334 45.254166666685 1092
-116.70416666668 45.254166666685 684
-116.68750000001 45.254166666685 775
-116.67083333334 45.254166666685 1608
-116.62083333334 45.254166666685 2132
-116.60416666668 45.254166666685 1692
-116.58750000001 45.254166666685 2221
-116.57083333334 45.254166666685 2306
-116.55416666668 45.254166666685 2010
-116.53750000001 45.254166666685 2159
-116.75416666668 45.270833333351 1700
-116.73750000001 45.270833333351 1480
-116.72083333334 45.270833333351 1542
-116.70416666668 45.270833333351 1021
-116.68750000001 45.270833333351 696
-116.67083333334 45.270833333351 728
-116.65416666668 45.270833333351 1117
-116.63750000001 45.270833333351 1778
-116.62083333334 45.270833333351 1729
-116.60416666668 45.270833333351 2254
-116.58750000001 45.270833333351 2331
-116.57083333334 45.270833333351 2341
-116.55416666668 45.270833333351 2026
-116.53750000001 45.270833333351 1772
-116.73750000001 45.287500000018 1684
-116.72083333334 45.287500000018 1458
-116.70416666668 45.287500000018 1606
-116.68750000001 45.287500000018 1445
-116.65416666668 45.287500000018 1223
-116.63750000001 45.287500000018 1225
-116.62083333334 45.287500000018 1868
-116.60416666668 45.287500000018 1761
-116.58750000001 45.287500000018 2106
-116.57083333334 45.287500000018 2553
-116.55416666668 45.287500000018 2349
-116.72083333334 45.304166666685 1735
-116.70416666668 45.304166666685 1169
-116.68750000001 45.304166666685 1057
-116.65416666668 45.304166666685 1357
-116.63750000001 45.304166666685 934
-116.62083333334 45.304166666685 1347
-116.60416666668 45.304166666685 1689
-116.58750000001 45.304166666685 2130
-116.57083333334 45.304166666685 2397
-116.55416666668 45.304166666685 2697
-116.53750000001 45.304166666685 2341
-116.72083333334 45.320833333351 1966
-116.70416666668 45.320833333351 1457
-116.68750000001 45.320833333351 1015
-116.65416666668 45.320833333351 1215
-116.63750000001 45.320833333351 971
-116.62083333334 45.320833333351 1485
-116.60416666668 45.320833333351 1613
-116.58750000001 45.320833333351 2021
-116.57083333334 45.320833333351 2315
-116.55416666668 45.320833333351 2595
